Sample in Buffer,Sample in Window,TRIGGER,design_1_i/xlslice_bit0_Dout,design_1_i/xlslice_bit1_Dout,design_1_i/hier_0_test,design_1_i/hier_0_dout_mem,design_1_i/hier_0_dout_fifo,design_1_i/New_cdr_A_dout10b[9:0],design_1_i/dv_1[1:0],design_1_i/d_in_1[1:0],design_1_i/hier_0_address[13:0],design_1_i/address_counter_0_address[13:0],design_1_i/h_bert_Q[31:0]
8127,8127,0,0,0,1,0,1,1111111111,3,1,1800,0000,13388
8128,8128,0,0,0,1,1,1,1111111111,3,1,1801,0000,13389
8129,8129,0,0,0,1,1,0,1111111111,3,1,1802,0000,13390
8130,8130,0,0,0,1,0,1,1111111111,0,0,1803,0000,13390
8131,8131,0,0,0,1,1,0,1111111111,3,1,1804,0000,13391
8132,8132,0,0,0,1,0,1,1111111111,3,1,1805,0000,13392
8133,8133,0,0,0,1,1,1,1111111111,3,1,1806,0000,13393
8134,8134,0,0,0,1,1,0,1111111111,3,1,1807,0000,13394
8135,8135,0,0,0,1,0,1,1111111111,3,1,1808,0000,13394
8136,8136,0,0,0,1,1,0,1111111111,3,1,1809,0000,13395
8137,8137,0,0,0,1,0,1,1111111111,3,1,180a,0000,13396
8138,8138,0,0,0,1,1,1,1111111111,3,1,180b,0000,13397
8139,8139,0,0,0,1,1,0,1111111111,3,1,180c,0000,13398
8140,8140,0,0,0,1,0,1,1111111111,3,3,180d,0000,13398
8141,8141,0,0,0,1,1,0,1111111111,3,1,180e,0000,13399
8142,8142,0,0,0,1,0,1,1111111111,3,1,180f,0000,13400
8143,8143,0,0,0,1,1,1,1111111111,3,1,1810,0000,13401
8144,8144,0,0,0,1,1,0,1111111111,3,1,1811,0000,13402
8145,8145,0,0,0,1,0,1,1111111111,3,1,1812,0000,13402
8146,8146,0,0,0,1,1,0,1111111111,3,1,1813,0000,13403
8147,8147,0,0,0,1,0,1,1111111111,3,1,1814,0000,13404
8148,8148,0,0,0,1,1,1,1111111111,3,1,1815,0000,13405
8149,8149,0,0,0,1,1,0,1111111111,3,1,1816,0000,13406
8150,8150,0,0,0,1,0,1,1111111111,0,0,1817,0000,13406
8151,8151,0,0,0,1,1,0,1111111111,3,1,1818,0000,13407
8152,8152,0,0,0,1,0,1,1111111111,3,1,1819,0000,13408
8153,8153,0,0,0,1,1,1,1111111111,3,1,181a,0000,13409
8154,8154,0,0,0,1,1,0,1111111111,3,1,181b,0000,13410
8155,8155,0,0,0,1,0,1,1111111111,3,1,181c,0000,13410
8156,8156,0,0,0,1,1,0,1111111111,3,1,181d,0000,13411
8157,8157,0,0,0,1,0,1,1111111111,3,1,181e,0000,13412
8158,8158,0,0,0,1,1,1,1111111111,3,1,181f,0000,13413
8159,8159,0,0,0,1,1,0,1111111111,3,1,1820,0000,13414
8160,8160,0,0,0,1,0,1,1111111111,3,3,1821,0000,13414
8161,8161,0,0,0,1,1,0,1111111111,3,1,1822,0000,13415
8162,8162,0,0,0,1,0,1,1111111111,3,1,1823,0000,13416
8163,8163,0,0,0,1,1,1,1111111111,3,1,1824,0000,13417
8164,8164,0,0,0,1,1,0,1111111111,3,1,1825,0000,13418
8165,8165,0,0,0,1,0,1,1111111111,3,1,1826,0000,13418
8166,8166,0,0,0,1,1,0,1111111111,3,1,1827,0000,13419
8167,8167,0,0,0,1,0,1,1111111111,3,1,1828,0000,13420
8168,8168,0,0,0,1,1,1,1111111111,3,1,1829,0000,13421
8169,8169,0,0,0,1,1,0,1111111111,3,1,182a,0000,13422
8170,8170,0,0,0,1,0,1,1111111111,0,0,182b,0000,13422
8171,8171,0,0,0,1,1,0,1111111111,3,1,182c,0000,13423
8172,8172,0,0,0,1,0,1,1111111111,3,1,182d,0000,13424
8173,8173,0,0,0,1,1,1,1111111111,3,1,182e,0000,13425
8174,8174,0,0,0,1,1,0,1111111111,3,1,182f,0000,13426
8175,8175,0,0,0,1,0,1,1111111111,3,1,1830,0000,13426
8176,8176,0,0,0,1,1,0,1111111111,3,1,1831,0000,13427
8177,8177,0,0,0,1,0,1,1111111111,3,1,1832,0000,13428
8178,8178,0,0,0,1,1,1,1111111111,3,1,1833,0000,13429
8179,8179,0,0,0,1,1,0,1111111111,3,1,1834,0000,13430
8180,8180,0,0,0,1,0,1,1111111111,3,3,1835,0000,13430
8181,8181,0,0,0,1,1,0,1111111111,3,1,1836,0000,13431
8182,8182,0,0,0,1,0,1,1111111111,3,1,1837,0000,13432
8183,8183,0,0,0,1,1,1,1111111111,3,1,1838,0000,13433
8184,8184,0,0,0,1,1,0,1111111111,3,1,1839,0000,13434
8185,8185,0,0,0,1,0,1,1111111111,3,1,183a,0000,13434
8186,8186,0,0,0,1,1,0,1111111111,3,1,183b,0000,13435
8187,8187,0,0,0,1,0,1,1111111111,3,1,183c,0000,13436
8188,8188,0,0,0,1,1,1,1111111111,3,1,183d,0000,13437
8189,8189,0,0,0,1,1,0,1111111111,3,1,183e,0000,13438
8190,8190,0,0,0,1,0,1,1111111111,0,0,183f,0000,13438
8191,8191,0,0,0,1,1,0,1111111111,3,1,1840,0000,13439
8192,8192,0,0,0,1,0,1,1111111111,3,1,1841,0000,13440
8193,8193,0,0,0,1,1,1,1111111111,3,1,1842,0000,13441
8194,8194,0,0,0,1,1,0,1111111111,3,1,1843,0000,13442
8195,8195,0,0,0,1,0,1,1111111111,3,1,1844,0000,13442
8196,8196,0,0,0,1,1,0,1111111111,3,1,1845,0000,13443
8197,8197,0,0,0,1,0,1,1111111111,3,1,1846,0000,13444
8198,8198,0,0,0,1,1,1,1111111111,3,1,1847,0000,13445
8199,8199,0,0,0,1,1,0,1111111111,3,1,1848,0000,13446
8200,8200,0,0,0,1,0,1,1111111111,3,3,1849,0000,13446
8201,8201,0,0,0,1,1,0,1111111111,3,1,184a,0000,13447
8202,8202,0,0,0,1,0,1,1111111111,3,1,184b,0000,13448
8203,8203,0,0,0,1,1,1,1111111111,3,1,184c,0000,13449
8204,8204,0,0,0,1,1,0,1111111111,3,1,184d,0000,13450
8205,8205,0,0,0,1,0,1,1111111111,3,1,184e,0000,13450
8206,8206,0,0,0,1,1,0,1111111111,3,1,184f,0000,13451
8207,8207,0,0,0,1,0,1,1111111111,3,1,1850,0000,13452
8208,8208,0,0,0,1,1,1,1111111111,3,1,1851,0000,13453
8209,8209,0,0,0,1,1,0,1111111111,3,1,1852,0000,13454
8210,8210,0,0,0,1,0,1,1111111111,0,0,1853,0000,13454
8211,8211,0,0,0,1,1,0,1111111111,3,1,1854,0000,13455
8212,8212,0,0,0,1,0,1,1111111111,3,1,1855,0000,13456
8213,8213,0,0,0,1,1,1,1111111111,3,1,1856,0000,13457
8214,8214,0,0,0,1,1,0,1111111111,3,1,1857,0000,13458
8215,8215,0,0,0,1,0,1,1111111111,3,1,1858,0000,13458
8216,8216,0,0,0,1,1,0,1111111111,3,1,1859,0000,13459
8217,8217,0,0,0,1,0,1,1111111111,3,1,185a,0000,13460
8218,8218,0,0,0,1,1,1,1111111111,3,1,185b,0000,13461
8219,8219,0,0,0,1,1,0,1111111111,3,1,185c,0000,13462
8220,8220,0,0,0,1,0,1,1111111111,3,3,185d,0000,13462
8221,8221,0,0,0,1,1,0,1111111111,3,1,185e,0000,13463
8222,8222,0,0,0,1,0,1,1111111111,3,1,185f,0000,13464
8223,8223,0,0,0,1,1,1,1111111111,3,1,1860,0000,13465
8224,8224,0,0,0,1,1,0,1111111111,3,1,1861,0000,13466
8225,8225,0,0,0,1,0,1,1111111111,3,1,1862,0000,13466
8226,8226,0,0,0,1,1,0,1111111111,3,1,1863,0000,13467
8227,8227,0,0,0,1,0,1,1111111111,3,1,1864,0000,13468
8228,8228,0,0,0,1,1,1,1111111111,3,1,1865,0000,13469
8229,8229,0,0,0,1,1,0,1111111111,3,1,1866,0000,13470
8230,8230,0,0,0,1,0,1,1111111111,0,0,1867,0000,13470
8231,8231,0,0,0,1,1,0,1111111111,3,1,1868,0000,13471
8232,8232,0,0,0,1,0,1,1111111111,3,1,1869,0000,13472
8233,8233,0,0,0,1,1,1,1111111111,3,1,186a,0000,13473
8234,8234,0,0,0,1,1,0,1111111111,3,1,186b,0000,13474
8235,8235,0,0,0,1,0,1,1111111111,3,1,186c,0000,13474
8236,8236,0,0,0,1,1,0,1111111111,3,1,186d,0000,13475
8237,8237,0,0,0,1,0,1,1111111111,3,1,186e,0000,13476
8238,8238,0,0,0,1,1,1,1111111111,3,1,186f,0000,13477
8239,8239,0,0,0,1,1,0,1111111111,3,1,1870,0000,13478
8240,8240,0,0,0,1,0,1,1111111111,3,3,1871,0000,13478
8241,8241,0,0,0,1,1,0,1111111111,3,1,1872,0000,13479
8242,8242,0,0,0,1,0,1,1111111111,3,1,1873,0000,13480
8243,8243,0,0,0,1,1,1,1111111111,3,1,1874,0000,13481
8244,8244,0,0,0,1,1,0,1111111111,3,1,1875,0000,13482
8245,8245,0,0,0,1,0,1,1111111111,3,1,1876,0000,13482
8246,8246,0,0,0,1,1,0,1111111111,3,1,1877,0000,13483
8247,8247,0,0,0,1,0,1,1111111111,3,1,1878,0000,13484
8248,8248,0,0,0,1,1,1,1111111111,3,1,1879,0000,13485
8249,8249,0,0,0,1,1,0,1111111111,3,1,187a,0000,13486
8250,8250,0,0,0,1,0,1,1111111111,0,0,187b,0000,13486
8251,8251,0,0,0,1,1,0,1111111111,3,1,187c,0000,13487
8252,8252,0,0,0,1,0,1,1111111111,3,1,187d,0000,13488
8253,8253,0,0,0,1,1,1,1111111111,3,1,187e,0000,13489
8254,8254,0,0,0,1,1,0,1111111111,3,1,187f,0000,13490
8255,8255,0,0,0,1,0,1,1111111111,3,1,1880,0000,13490
8256,8256,0,0,0,1,1,0,1111111111,3,1,1881,0000,13491
8257,8257,0,0,0,1,0,1,1111111111,3,1,1882,0000,13492
8258,8258,0,0,0,1,1,1,1111111111,3,1,1883,0000,13493
8259,8259,0,0,0,1,1,0,1111111111,3,1,1884,0000,13494
8260,8260,0,0,0,1,0,1,1111111111,3,3,1885,0000,13494
8261,8261,0,0,0,1,1,0,1111111111,3,1,1886,0000,13495
8262,8262,0,0,0,1,0,1,1111111111,3,1,1887,0000,13496
8263,8263,0,0,0,1,1,1,1111111111,3,1,1888,0000,13497
8264,8264,0,0,0,1,1,0,1111111111,3,1,1889,0000,13498
8265,8265,0,0,0,1,0,1,1111111111,3,1,188a,0000,13498
8266,8266,0,0,0,1,1,0,1111111111,3,1,188b,0000,13499
8267,8267,0,0,0,1,0,1,1111111111,3,1,188c,0000,13500
8268,8268,0,0,0,1,1,1,1111111111,3,1,188d,0000,13501
8269,8269,0,0,0,1,1,0,1111111111,3,1,188e,0000,13502
8270,8270,0,0,0,1,0,1,1111111111,0,0,188f,0000,13502
8271,8271,0,0,0,1,1,0,1111111111,3,1,1890,0000,13503
8272,8272,0,0,0,1,0,1,1111111111,3,1,1891,0000,13504
8273,8273,0,0,0,1,1,1,1111111111,3,1,1892,0000,13505
8274,8274,0,0,0,1,1,0,1111111111,3,1,1893,0000,13506
8275,8275,0,0,0,1,0,1,1111111111,3,1,1894,0000,13506
8276,8276,0,0,0,1,1,0,1111111111,3,1,1895,0000,13507
8277,8277,0,0,0,1,0,1,1111111111,3,1,1896,0000,13508
8278,8278,0,0,0,1,1,1,1111111111,3,1,1897,0000,13509
8279,8279,0,0,0,1,1,0,1111111111,3,1,1898,0000,13510
8280,8280,0,0,0,1,0,1,1111111111,3,3,1899,0000,13510
8281,8281,0,0,0,1,1,0,1111111111,3,1,189a,0000,13511
8282,8282,0,0,0,1,0,1,1111111111,3,1,189b,0000,13512
8283,8283,0,0,0,1,1,1,1111111111,3,1,189c,0000,13513
8284,8284,0,0,0,1,1,0,1111111111,3,1,189d,0000,13514
8285,8285,0,0,0,1,0,1,1111111111,3,1,189e,0000,13514
8286,8286,0,0,0,1,1,0,1111111111,3,1,189f,0000,13515
8287,8287,0,0,0,1,0,1,1111111111,3,1,18a0,0000,13516
8288,8288,0,0,0,1,1,1,1111111111,3,1,18a1,0000,13517
8289,8289,0,0,0,1,1,0,1111111111,3,1,18a2,0000,13518
8290,8290,0,0,0,1,0,1,1111111111,0,0,18a3,0000,13518
8291,8291,0,0,0,1,1,0,1111111111,3,1,18a4,0000,13519
8292,8292,0,0,0,1,0,1,1111111111,3,1,18a5,0000,13520
8293,8293,0,0,0,1,1,1,1111111111,3,1,18a6,0000,13521
8294,8294,0,0,0,1,1,0,1111111111,3,1,18a7,0000,13522
8295,8295,0,0,0,1,0,1,1111111111,3,1,18a8,0000,13522
8296,8296,0,0,0,1,1,0,1111111111,3,1,18a9,0000,13523
8297,8297,0,0,0,1,0,1,1111111111,3,1,18aa,0000,13524
8298,8298,0,0,0,1,1,1,1111111111,3,1,18ab,0000,13525
8299,8299,0,0,0,1,1,0,1111111111,3,1,18ac,0000,13526
8300,8300,0,0,0,1,0,1,1111111111,3,3,18ad,0000,13526
8301,8301,0,0,0,1,1,0,1111111111,3,1,18ae,0000,13527
8302,8302,0,0,0,1,0,1,1111111111,3,1,18af,0000,13528
8303,8303,0,0,0,1,1,1,1111111111,3,1,18b0,0000,13529
8304,8304,0,0,0,1,1,0,1111111111,3,1,18b1,0000,13530
8305,8305,0,0,0,1,0,1,1111111111,3,1,18b2,0000,13530
8306,8306,0,0,0,1,1,0,1111111111,3,1,18b3,0000,13531
8307,8307,0,0,0,1,0,1,1111111111,3,1,18b4,0000,13532
8308,8308,0,0,0,1,1,1,1111111111,3,1,18b5,0000,13533
8309,8309,0,0,0,1,1,0,1111111111,3,1,18b6,0000,13534
8310,8310,0,0,0,1,0,1,1111111111,0,0,18b7,0000,13534
8311,8311,0,0,0,1,1,0,1111111111,3,1,18b8,0000,13535
8312,8312,0,0,0,1,0,1,1111111111,3,1,18b9,0000,13536
8313,8313,0,0,0,1,1,1,1111111111,3,1,18ba,0000,13537
8314,8314,0,0,0,1,1,0,1111111111,3,1,18bb,0000,13538
8315,8315,0,0,0,1,0,1,1111111111,3,1,18bc,0000,13538
8316,8316,0,0,0,1,1,0,1111111111,3,1,18bd,0000,13539
8317,8317,0,0,0,1,0,1,1111111111,3,1,18be,0000,13540
8318,8318,0,0,0,1,1,1,1111111111,3,1,18bf,0000,13541
8319,8319,0,0,0,1,1,0,1111111111,3,1,18c0,0000,13542
8320,8320,0,0,0,1,0,1,1111111111,3,3,18c1,0000,13542
8321,8321,0,0,0,1,1,0,1111111111,3,1,18c2,0000,13543
8322,8322,0,0,0,1,0,1,1111111111,3,1,18c3,0000,13544
8323,8323,0,0,0,1,1,1,1111111111,3,1,18c4,0000,13545
8324,8324,0,0,0,1,1,0,1111111111,3,1,18c5,0000,13546
8325,8325,0,0,0,1,0,1,1111111111,3,1,18c6,0000,13546
8326,8326,0,0,0,1,1,0,1111111111,3,1,18c7,0000,13547
8327,8327,0,0,0,1,0,1,1111111111,3,1,18c8,0000,13548
8328,8328,0,0,0,1,1,1,1111111111,3,1,18c9,0000,13549
8329,8329,0,0,0,1,1,0,1111111111,3,1,18ca,0000,13550
8330,8330,0,0,0,1,0,1,1111111111,0,0,18cb,0000,13550
8331,8331,0,0,0,1,1,0,1111111111,3,1,18cc,0000,13551
8332,8332,0,0,0,1,0,1,1111111111,3,1,18cd,0000,13552
8333,8333,0,0,0,1,1,1,1111111111,3,1,18ce,0000,13553
8334,8334,0,0,0,1,1,0,1111111111,3,1,18cf,0000,13554
8335,8335,0,0,0,1,0,1,1111111111,3,1,18d0,0000,13554
8336,8336,0,0,0,1,1,0,1111111111,3,1,18d1,0000,13555
8337,8337,0,0,0,1,0,1,1111111111,3,1,18d2,0000,13556
8338,8338,0,0,0,1,1,1,1111111111,3,1,18d3,0000,13557
8339,8339,0,0,0,1,1,0,1111111111,3,1,18d4,0000,13558
8340,8340,0,0,0,1,0,1,1111111111,3,3,18d5,0000,13558
8341,8341,0,0,0,1,1,0,1111111111,3,1,18d6,0000,13559
8342,8342,0,0,0,1,0,1,1111111111,3,1,18d7,0000,13560
8343,8343,0,0,0,1,1,1,1111111111,3,1,18d8,0000,13561
8344,8344,0,0,0,1,1,0,1111111111,3,1,18d9,0000,13562
8345,8345,0,0,0,1,0,1,1111111111,3,1,18da,0000,13562
8346,8346,0,0,0,1,1,0,1111111111,3,1,18db,0000,13563
8347,8347,0,0,0,1,0,1,1111111111,3,1,18dc,0000,13564
8348,8348,0,0,0,1,1,1,1111111111,3,1,18dd,0000,13565
8349,8349,0,0,0,1,1,0,1111111111,3,1,18de,0000,13566
8350,8350,0,0,0,1,0,1,1111111111,0,0,18df,0000,13566
8351,8351,0,0,0,1,1,0,1111111111,3,1,18e0,0000,13567
8352,8352,0,0,0,1,0,1,1111111111,3,1,18e1,0000,13568
8353,8353,0,0,0,1,1,1,1111111111,3,1,18e2,0000,13569
8354,8354,0,0,0,1,1,0,1111111111,3,1,18e3,0000,13570
8355,8355,0,0,0,1,0,1,1111111111,3,1,18e4,0000,13570
8356,8356,0,0,0,1,1,0,1111111111,3,1,18e5,0000,13571
8357,8357,0,0,0,1,0,1,1111111111,3,1,18e6,0000,13572
8358,8358,0,0,0,1,1,1,1111111111,3,1,18e7,0000,13573
8359,8359,0,0,0,1,1,0,1111111111,3,1,18e8,0000,13574
8360,8360,0,0,0,1,0,1,1111111111,3,3,18e9,0000,13574
8361,8361,0,0,0,1,1,0,1111111111,3,1,18ea,0000,13575
8362,8362,0,0,0,1,0,1,1111111111,3,1,18eb,0000,13576
8363,8363,0,0,0,1,1,1,1111111111,3,1,18ec,0000,13577
8364,8364,0,0,0,1,1,0,1111111111,3,1,18ed,0000,13578
8365,8365,0,0,0,1,0,1,1111111111,3,1,18ee,0000,13578
8366,8366,0,0,0,1,1,0,1111111111,3,1,18ef,0000,13579
8367,8367,0,0,0,1,0,1,1111111111,3,1,18f0,0000,13580
8368,8368,0,0,0,1,1,1,1111111111,3,1,18f1,0000,13581
8369,8369,0,0,0,1,1,0,1111111111,3,1,18f2,0000,13582
8370,8370,0,0,0,1,0,1,1111111111,0,0,18f3,0000,13582
8371,8371,0,0,0,1,1,0,1111111111,3,1,18f4,0000,13583
8372,8372,0,0,0,1,0,1,1111111111,3,1,18f5,0000,13584
8373,8373,0,0,0,1,1,1,1111111111,3,1,18f6,0000,13585
8374,8374,0,0,0,1,1,0,1111111111,3,1,18f7,0000,13586
8375,8375,0,0,0,1,0,1,1111111111,3,1,18f8,0000,13586
8376,8376,0,0,0,1,1,0,1111111111,3,1,18f9,0000,13587
8377,8377,0,0,0,1,0,1,1111111111,3,1,18fa,0000,13588
8378,8378,0,0,0,1,1,1,1111111111,3,1,18fb,0000,13589
8379,8379,0,0,0,1,1,0,1111111111,3,1,18fc,0000,13590
8380,8380,0,0,0,1,0,1,1111111111,3,3,18fd,0000,13590
8381,8381,0,0,0,1,1,0,1111111111,3,1,18fe,0000,13591
8382,8382,0,0,0,1,0,1,1111111111,3,1,18ff,0000,13592
8383,8383,0,0,0,1,1,1,1111111111,3,1,1900,0000,13593
8384,8384,0,0,0,1,1,0,1111111111,3,1,1901,0000,13594
8385,8385,0,0,0,1,0,1,1111111111,3,1,1902,0000,13594
8386,8386,0,0,0,1,1,0,1111111111,3,1,1903,0000,13595
8387,8387,0,0,0,1,0,1,1111111111,3,1,1904,0000,13596
8388,8388,0,0,0,1,1,1,1111111111,3,1,1905,0000,13597
8389,8389,0,0,0,1,1,0,1111111111,3,1,1906,0000,13598
8390,8390,0,0,0,1,0,1,1111111111,0,0,1907,0000,13598
8391,8391,0,0,0,1,1,0,1111111111,3,1,1908,0000,13599
8392,8392,0,0,0,1,0,1,1111111111,3,1,1909,0000,13600
8393,8393,0,0,0,1,1,1,1111111111,3,1,190a,0000,13601
8394,8394,0,0,0,1,1,0,1111111111,3,1,190b,0000,13602
8395,8395,0,0,0,1,0,1,1111111111,3,1,190c,0000,13602
8396,8396,0,0,0,1,1,0,1111111111,3,1,190d,0000,13603
8397,8397,0,0,0,1,0,1,1111111111,3,1,190e,0000,13604
8398,8398,0,0,0,1,1,1,1111111111,3,1,190f,0000,13605
8399,8399,0,0,0,1,1,0,1111111111,3,1,1910,0000,13606
8400,8400,0,0,0,1,0,1,1111111111,3,3,1911,0000,13606
8401,8401,0,0,0,1,1,0,1111111111,3,1,1912,0000,13607
8402,8402,0,0,0,1,0,1,1111111111,3,1,1913,0000,13608
8403,8403,0,0,0,1,1,1,1111111111,3,1,1914,0000,13609
8404,8404,0,0,0,1,1,0,1111111111,3,1,1915,0000,13610
8405,8405,0,0,0,1,0,1,1111111111,3,1,1916,0000,13610
8406,8406,0,0,0,1,1,0,1111111111,3,1,1917,0000,13611
8407,8407,0,0,0,1,0,1,1111111111,3,1,1918,0000,13612
8408,8408,0,0,0,1,1,1,1111111111,3,1,1919,0000,13613
8409,8409,0,0,0,1,1,0,1111111111,3,1,191a,0000,13614
8410,8410,0,0,0,1,0,1,1111111111,0,0,191b,0000,13614
8411,8411,0,0,0,1,1,0,1111111111,3,1,191c,0000,13615
8412,8412,0,0,0,1,0,1,1111111111,3,1,191d,0000,13616
8413,8413,0,0,0,1,1,1,1111111111,3,1,191e,0000,13617
8414,8414,0,0,0,1,1,0,1111111111,3,1,191f,0000,13618
8415,8415,0,0,0,1,0,1,1111111111,3,1,1920,0000,13618
8416,8416,0,0,0,1,1,0,1111111111,3,1,1921,0000,13619
8417,8417,0,0,0,1,0,1,1111111111,3,1,1922,0000,13620
8418,8418,0,0,0,1,1,1,1111111111,3,1,1923,0000,13621
8419,8419,0,0,0,1,1,0,1111111111,3,1,1924,0000,13622
8420,8420,0,0,0,1,0,1,1111111111,3,3,1925,0000,13622
8421,8421,0,0,0,1,1,0,1111111111,3,1,1926,0000,13623
8422,8422,0,0,0,1,0,1,1111111111,3,1,1927,0000,13624
8423,8423,0,0,0,1,1,1,1111111111,3,1,1928,0000,13625
8424,8424,0,0,0,1,1,0,1111111111,3,1,1929,0000,13626
8425,8425,0,0,0,1,0,1,1111111111,3,1,192a,0000,13626
8426,8426,0,0,0,1,1,0,1111111111,3,1,192b,0000,13627
8427,8427,0,0,0,1,0,1,1111111111,3,1,192c,0000,13628
8428,8428,0,0,0,1,1,1,1111111111,3,1,192d,0000,13629
8429,8429,0,0,0,1,1,0,1111111111,3,1,192e,0000,13630
8430,8430,0,0,0,1,0,1,1111111111,0,0,192f,0000,13630
8431,8431,0,0,0,1,1,0,1111111111,3,1,1930,0000,13631
8432,8432,0,0,0,1,0,1,1111111111,3,1,1931,0000,13632
8433,8433,0,0,0,1,1,1,1111111111,3,1,1932,0000,13633
8434,8434,0,0,0,1,1,0,1111111111,3,1,1933,0000,13634
8435,8435,0,0,0,1,0,1,1111111111,3,1,1934,0000,13634
8436,8436,0,0,0,1,1,0,1111111111,3,1,1935,0000,13635
8437,8437,0,0,0,1,0,1,1111111111,3,1,1936,0000,13636
8438,8438,0,0,0,1,1,1,1111111111,3,1,1937,0000,13637
8439,8439,0,0,0,1,1,0,1111111111,3,1,1938,0000,13638
8440,8440,0,0,0,1,0,1,1111111111,3,3,1939,0000,13638
8441,8441,0,0,0,1,1,0,1111111111,3,1,193a,0000,13639
8442,8442,0,0,0,1,0,1,1111111111,3,1,193b,0000,13640
8443,8443,0,0,0,1,1,1,1111111111,3,1,193c,0000,13641
8444,8444,0,0,0,1,1,0,1111111111,3,1,193d,0000,13642
8445,8445,0,0,0,1,0,1,1111111111,3,1,193e,0000,13642
8446,8446,0,0,0,1,1,0,1111111111,3,1,193f,0000,13643
8447,8447,0,0,0,1,0,1,1111111111,3,1,1940,0000,13644
8448,8448,0,0,0,1,1,1,1111111111,3,1,1941,0000,13645
8449,8449,0,0,0,1,1,0,1111111111,3,1,1942,0000,13646
8450,8450,0,0,0,1,0,1,1111111111,0,0,1943,0000,13646
8451,8451,0,0,0,1,1,0,1111111111,3,1,1944,0000,13647
8452,8452,0,0,0,1,0,1,1111111111,3,1,1945,0000,13648
8453,8453,0,0,0,1,1,1,1111111111,3,1,1946,0000,13649
8454,8454,0,0,0,1,1,0,1111111111,3,1,1947,0000,13650
8455,8455,0,0,0,1,0,1,1111111111,3,1,1948,0000,13650
8456,8456,0,0,0,1,1,0,1111111111,3,1,1949,0000,13651
8457,8457,0,0,0,1,0,1,1111111111,3,1,194a,0000,13652
8458,8458,0,0,0,1,1,1,1111111111,3,1,194b,0000,13653
8459,8459,0,0,0,1,1,0,1111111111,3,1,194c,0000,13654
8460,8460,0,0,0,1,0,1,1111111111,3,3,194d,0000,13654
8461,8461,0,0,0,1,1,0,1111111111,3,1,194e,0000,13655
8462,8462,0,0,0,1,0,1,1111111111,3,1,194f,0000,13656
8463,8463,0,0,0,1,1,1,1111111111,3,1,1950,0000,13657
8464,8464,0,0,0,1,1,0,1111111111,3,1,1951,0000,13658
8465,8465,0,0,0,1,0,1,1111111111,3,1,1952,0000,13658
8466,8466,0,0,0,1,1,0,1111111111,3,1,1953,0000,13659
8467,8467,0,0,0,1,0,1,1111111111,3,1,1954,0000,13660
8468,8468,0,0,0,1,1,1,1111111111,3,1,1955,0000,13661
8469,8469,0,0,0,1,1,0,1111111111,3,1,1956,0000,13662
8470,8470,0,0,0,1,0,1,1111111111,0,0,1957,0000,13662
8471,8471,0,0,0,1,1,0,1111111111,3,1,1958,0000,13663
8472,8472,0,0,0,1,0,1,1111111111,3,1,1959,0000,13664
8473,8473,0,0,0,1,1,1,1111111111,3,1,195a,0000,13665
8474,8474,0,0,0,1,1,0,1111111111,3,1,195b,0000,13666
8475,8475,0,0,0,1,0,1,1111111111,3,1,195c,0000,13666
8476,8476,0,0,0,1,1,0,1111111111,3,1,195d,0000,13667
8477,8477,0,0,0,1,0,1,1111111111,3,1,195e,0000,13668
8478,8478,0,0,0,1,1,1,1111111111,3,1,195f,0000,13669
8479,8479,0,0,0,1,1,0,1111111111,3,1,1960,0000,13670
8480,8480,0,0,0,1,0,1,1111111111,3,3,1961,0000,13670
8481,8481,0,0,0,1,1,0,1111111111,3,1,1962,0000,13671
8482,8482,0,0,0,1,0,1,1111111111,3,1,1963,0000,13672
8483,8483,0,0,0,1,1,1,1111111111,3,1,1964,0000,13673
8484,8484,0,0,0,1,1,0,1111111111,3,1,1965,0000,13674
8485,8485,0,0,0,1,0,1,1111111111,3,1,1966,0000,13674
8486,8486,0,0,0,1,1,0,1111111111,3,1,1967,0000,13675
8487,8487,0,0,0,1,0,1,1111111111,3,1,1968,0000,13676
8488,8488,0,0,0,1,1,1,1111111111,3,1,1969,0000,13677
8489,8489,0,0,0,1,1,0,1111111111,3,1,196a,0000,13678
8490,8490,0,0,0,1,0,1,1111111111,0,0,196b,0000,13678
8491,8491,0,0,0,1,1,0,1111111111,3,1,196c,0000,13679
8492,8492,0,0,0,1,0,1,1111111111,3,1,196d,0000,13680
8493,8493,0,0,0,1,1,1,1111111111,3,1,196e,0000,13681
8494,8494,0,0,0,1,1,0,1111111111,3,1,196f,0000,13682
8495,8495,0,0,0,1,0,1,1111111111,3,1,1970,0000,13682
8496,8496,0,0,0,1,1,0,1111111111,3,1,1971,0000,13683
8497,8497,0,0,0,1,0,1,1111111111,3,1,1972,0000,13684
8498,8498,0,0,0,1,1,1,1111111111,3,1,1973,0000,13685
8499,8499,0,0,0,1,1,0,1111111111,3,1,1974,0000,13686
8500,8500,0,0,0,1,0,1,1111111111,3,3,1975,0000,13686
8501,8501,0,0,0,1,1,0,1111111111,3,1,1976,0000,13687
8502,8502,0,0,0,1,0,1,1111111111,3,1,1977,0000,13688
8503,8503,0,0,0,1,1,1,1111111111,3,1,1978,0000,13689
8504,8504,0,0,0,1,1,0,1111111111,3,1,1979,0000,13690
8505,8505,0,0,0,1,0,1,1111111111,3,1,197a,0000,13690
8506,8506,0,0,0,1,1,0,1111111111,3,1,197b,0000,13691
